country_code,country_name,year,source,generation_twh,share_pct,capacity_gw
DNK,Denmark,2006,Nuclear,0.0,0.0,0.0
DNK,Denmark,2006,Other fossil,2.28,5.017605633802816,0.65
DNK,Denmark,2006,Solar,0.0,0.0,0.0
DNK,Denmark,2006,Wind,6.1,13.424295774647888,3.14
DNK,Denmark,2007,Bioenergy,3.1,7.920286152273889,0.39
DNK,Denmark,2007,Coal,19.89,50.817577925396016,4.72
DNK,Denmark,2007,Gas,7.04,17.986714358712312,0.73
DNK,Denmark,2007,Hydro,0.03,0.07664793050587633,0.01
DNK,Denmark,2007,Nuclear,0.0,0.0,0.0
DNK,Denmark,2007,Other fossil,1.91,4.87991824220746,0.65
DNK,Denmark,2007,Solar,0.0,0.0,0.0
DNK,Denmark,2007,Wind,7.17,18.318855390904446,3.12
DNK,Denmark,2008,Bioenergy,3.14,8.607456140350877,0.63
DNK,Denmark,2008,Coal,17.46,47.861842105263165,4.72
DNK,Denmark,2008,Gas,7.08,19.407894736842106,0.76
DNK,Denmark,2008,Hydro,0.03,0.08223684210526316,0.01
DNK,Denmark,2008,Nuclear,0.0,0.0,0.0
DNK,Denmark,2008,Other fossil,1.84,5.043859649122807,0.65
DNK,Denmark,2008,Solar,0.0,0.0,0.0
DNK,Denmark,2008,Wind,6.93,18.99671052631579,3.16
DNK,Denmark,2009,Bioenergy,3.32,9.158620689655173,0.78
DNK,Denmark,2009,Coal,17.69,48.800000000000004,4.53
DNK,Denmark,2009,Gas,6.67,18.4,0.76
DNK,Denmark,2009,Hydro,0.02,0.05517241379310345,0.01
DNK,Denmark,2009,Nuclear,0.0,0.0,0.0
DNK,Denmark,2009,Other fossil,1.82,5.020689655172414,0.65
DNK,Denmark,2009,Solar,0.0,0.0,0.0
DNK,Denmark,2009,Wind,6.73,18.56551724137931,3.48
DNK,Denmark,2010,Bioenergy,4.59,11.84516129032258,0.95
DNK,Denmark,2010,Coal,17.01,43.896774193548396,4.2
DNK,Denmark,2010,Gas,7.91,20.412903225806453,0.76
DNK,Denmark,2010,Hydro,0.02,0.05161290322580645,0.01
DNK,Denmark,2010,Nuclear,0.0,0.0,0.0
DNK,Denmark,2010,Other fossil,1.4,3.612903225806451,0.65
DNK,Denmark,2010,Solar,0.01,0.025806451612903226,0.01
DNK,Denmark,2010,Wind,7.81,20.15483870967742,3.8
DNK,Denmark,2011,Bioenergy,4.37,12.446596411278838,1.0
DNK,Denmark,2011,Coal,13.98,39.81771575049844,4.2
DNK,Denmark,2011,Gas,5.84,16.633437767017945,0.76
DNK,Denmark,2011,Hydro,0.02,0.05696382796923954,0.01
DNK,Denmark,2011,Nuclear,0.0,0.0,0.0
DNK,Denmark,2011,Other fossil,1.12,3.189974366277414,0.65
DNK,Denmark,2011,Solar,0.01,0.02848191398461977,0.02
DNK,Denmark,2011,Wind,9.77,27.82682996297351,3.95
DNK,Denmark,2012,Bioenergy,4.45,14.556754988550868,1.24
DNK,Denmark,2012,Coal,10.54,34.478246647039576,3.94
DNK,Denmark,2012,Gas,4.19,13.706247955511941,0.76
DNK,Denmark,2012,Hydro,0.02,0.06542361792607132,0.01
DNK,Denmark,2012,Nuclear,0.0,0.0,0.0
DNK,Denmark,2012,Other fossil,1.0,3.2711808963035653,0.65
DNK,Denmark,2012,Solar,0.1,0.3271180896303566,0.4
DNK,Denmark,2012,Wind,10.27,33.59502780503762,4.16
DNK,Denmark,2013,Bioenergy,4.31,12.453048251950301,1.02
DNK,Denmark,2013,Coal,14.29,41.28864490031783,3.94
DNK,Denmark,2013,Gas,3.42,9.881537127997689,0.76
DNK,Denmark,2013,Hydro,0.01,0.028893383415197923,0.01
DNK,Denmark,2013,Nuclear,0.0,0.0,0.0
DNK,Denmark,2013,Other fossil,0.94,2.7159780410286043,0.65
DNK,Denmark,2013,Solar,0.52,1.502455937590292,0.57
DNK,Denmark,2013,Wind,11.12,32.129442357700086,4.82
DNK,Denmark,2014,Bioenergy,4.29,13.389513108614231,1.09
DNK,Denmark,2014,Coal,11.06,34.519350811485644,3.63
DNK,Denmark,2014,Gas,2.1,6.554307116104869,0.76
DNK,Denmark,2014,Hydro,0.02,0.062421972534332085,0.01
DNK,Denmark,2014,Nuclear,0.0,0.0,0.0
DNK,Denmark,2014,Other fossil,0.89,2.777777777777778,0.65
DNK,Denmark,2014,Solar,0.6,1.8726591760299627,0.61
DNK,Denmark,2014,Wind,13.08,40.823970037453186,4.89
DNK,Denmark,2015,Bioenergy,4.18,14.523974982626822,1.08
DNK,Denmark,2015,Coal,7.11,24.704656011118832,3.63
DNK,Denmark,2015,Gas,1.82,6.323835997220292,0.76
DNK,Denmark,2015,Hydro,0.02,0.06949270326615706,0.01
DNK,Denmark,2015,Nuclear,0.0,0.0,0.0
DNK,Denmark,2015,Other fossil,0.92,3.1966643502432244,0.65
DNK,Denmark,2015,Solar,0.6,2.0847810979847115,0.78
DNK,Denmark,2015,Wind,14.13,49.09659485753996,5.08
DNK,Denmark,2016,Bioenergy,4.85,15.953947368421051,1.14
DNK,Denmark,2016,Coal,8.87,29.177631578947366,2.88
DNK,Denmark,2016,Gas,2.26,7.434210526315789,0.76
DNK,Denmark,2016,Hydro,0.02,0.06578947368421054,0.01
DNK,Denmark,2016,Nuclear,0.0,0.0,0.0
DNK,Denmark,2016,Other fossil,0.88,2.8947368421052633,0.65
DNK,Denmark,2016,Solar,0.74,2.4342105263157894,0.85
DNK,Denmark,2016,Wind,12.78,42.03947368421053,5.25
DNK,Denmark,2017,Bioenergy,6.25,20.22653721682848,1.61
DNK,Denmark,2017,Coal,6.21,20.097087378640776,2.88
DNK,Denmark,2017,Gas,2.02,6.5372168284789645,0.76
DNK,Denmark,2017,Hydro,0.02,0.06472491909385113,0.01
DNK,Denmark,2017,Nuclear,0.0,0.0,0.0
DNK,Denmark,2017,Other fossil,0.87,2.8155339805825244,0.65
DNK,Denmark,2017,Solar,0.75,2.4271844660194173,0.91
DNK,Denmark,2017,Wind,14.78,47.83171521035599,5.49
DNK,Denmark,2018,Bioenergy,5.89,19.49685534591195,1.59
DNK,Denmark,2018,Coal,6.57,21.747765640516388,2.88
DNK,Denmark,2018,Gas,2.07,6.852035749751736,0.76
DNK,Denmark,2018,Hydro,0.01,0.033101621979477,0.01
DNK,Denmark,2018,Nuclear,0.0,0.0,0.0
DNK,Denmark,2018,Other fossil,0.82,2.714333002317113,0.65
DNK,Denmark,2018,Solar,0.95,3.1446540880503147,1.0
DNK,Denmark,2018,Wind,13.9,46.01125455147302,6.12
DNK,Denmark,2019,Bioenergy,5.94,20.224719101123593,1.8
DNK,Denmark,2019,Coal,3.31,11.270003404834865,1.82
DNK,Denmark,2019,Gas,2.1,7.150153217568948,0.76
DNK,Denmark,2019,Hydro,0.02,0.06809669731018045,0.01
DNK,Denmark,2019,Nuclear,0.0,0.0,0.0
DNK,Denmark,2019,Other fossil,0.89,3.0303030303030303,0.65
DNK,Denmark,2019,Solar,0.96,3.268641470888662,1.08
DNK,Denmark,2019,Wind,16.15,54.98808307797071,6.11
DNK,Denmark,2020,Bioenergy,5.92,20.713785864240727,1.91
DNK,Denmark,2020,Coal,3.06,10.706787963610918,1.56
DNK,Denmark,2020,Gas,1.18,4.128761371588523,0.76
DNK,Denmark,2020,Hydro,0.02,0.06997900629811057,0.01
DNK,Denmark,2020,Nuclear,0.0,0.0,0.0
DNK,Denmark,2020,Other fossil,0.89,3.1140657802659204,0.65
DNK,Denmark,2020,Solar,1.18,4.128761371588523,1.3
DNK,Denmark,2020,Wind,16.33,57.13785864240728,6.26
DNK,Denmark,2021,Bioenergy,8.72,26.488456865127585,1.98
DNK,Denmark,2021,Coal,4.37,13.27460510328068,1.56
DNK,Denmark,2021,Gas,1.54,4.678007290400972,0.72
DNK,Denmark,2021,Hydro,0.02,0.060753341433778855,0.01
DNK,Denmark,2021,Nuclear,0.0,0.0,0.0
DNK,Denmark,2021,Other fossil,0.91,2.764277035236938,0.65
DNK,Denmark,2021,Solar,1.31,3.979343863912515,1.7
DNK,Denmark,2021,Wind,16.05,48.754556500607535,7.0
DNK,Denmark,2022,Bioenergy,7.02,19.965870307167236,1.83
DNK,Denmark,2022,Coal,4.43,12.599544937428897,1.56
DNK,Denmark,2022,Gas,1.02,2.9010238907849835,0.72
DNK,Denmark,2022,Hydro,0.01,0.028441410693970423,0.01
DNK,Denmark,2022,Nuclear,0.0,0.0,0.0
DNK,Denmark,2022,Other fossil,1.28,3.640500568828214,0.65
DNK,Denmark,2022,Solar,2.38,6.769055745164961,3.07
DNK,Denmark,2022,Wind,19.02,54.09556313993175,7.11
DNK,Denmark,2023,Bioenergy,6.21,18.323989377397464,1.79
DNK,Denmark,2023,Coal,2.53,7.465329005606374,1.56
DNK,Denmark,2023,Gas,1.0,2.9507229271171433,0.72
DNK,Denmark,2023,Hydro,0.02,0.05901445854234287,0.01
DNK,Denmark,2023,Nuclear,0.0,0.0,0.0
DNK,Denmark,2023,Other fossil,1.08,3.1867807612865153,0.65
DNK,Denmark,2023,Solar,3.66,10.799645913248748,3.53
DNK,Denmark,2023,Wind,19.39,57.21451755680141,7.29
DNK,Denmark,2024,Bioenergy,7.06,20.02836879432624,1.79
DNK,Denmark,2024,Coal,1.75,4.964539007092199,0.41
DNK,Denmark,2024,Gas,0.91,2.5815602836879434,1.08
DNK,Denmark,2024,Hydro,0.02,0.05673758865248227,0.01
DNK,Denmark,2024,Nuclear,0.0,0.0,0.0
DNK,Denmark,2024,Other fossil,1.13,3.2056737588652475,0.65
DNK,Denmark,2024,Solar,3.78,10.723404255319148,3.94
DNK,Denmark,2024,Wind,20.6,58.439716312056746,7.51
DNK,Denmark,2025,Bioenergy,7.63,22.096727483347813,1.79
DNK,Denmark,2025,Coal,0.15,0.4344048653344917,0.41
DNK,Denmark,2025,Gas,0.13,0.3764842166232262,1.08
DNK,Denmark,2025,Hydro,0.02,0.057920648711265565,0.01
DNK,Denmark,2025,Nuclear,0.0,0.0,0.0
DNK,Denmark,2025,Other fossil,1.71,4.9522154648132055,0.65
DNK,Denmark,2025,Solar,4.61,13.350709527946714,5.05
DNK,Denmark,2025,Wind,20.28,58.73153779322329,7.55
FIN,Finland,2000,Bioenergy,8.64,12.348149206802916,1.51
FIN,Finland,2000,Coal,8.49,12.133771616407033,3.79
FIN,Finland,2000,Gas,10.13,14.477633271402029,1.23
FIN,Finland,2000,Hydro,14.66,20.951836501357725,2.88
FIN,Finland,2000,Nuclear,22.48,32.12805488066314,2.64
FIN,Finland,2000,Other fossil,5.49,7.846219808489353,0.91
FIN,Finland,2000,Solar,0.0,0.0,0.0
FIN,Finland,2000,Wind,0.08,0.11433471487780476,0.04
FIN,Finland,2001,Bioenergy,8.27,11.108126259234384,1.61
FIN,Finland,2001,Coal,10.61,14.25117528542646,3.79
FIN,Finland,2001,Gas,11.69,15.70181329751511,1.23
FIN,Finland,2001,Hydro,13.2,17.730020147750167,2.93
FIN,Finland,2001,Nuclear,22.77,30.58428475486904,2.64
FIN,Finland,2001,Other fossil,7.84,10.530557421087979,0.91
FIN,Finland,2001,Solar,0.0,0.0,0.0
FIN,Finland,2001,Wind,0.07,0.09402283411685697,0.04
FIN,Finland,2002,Bioenergy,8.99,11.999466097170314,1.61
FIN,Finland,2002,Coal,12.71,16.96476241324079,3.79
FIN,Finland,2002,Gas,11.63,15.523224773091298,1.23
FIN,Finland,2002,Hydro,10.78,14.388681260010678,2.96
FIN,Finland,2002,Nuclear,22.3,29.7650827549386,2.67
FIN,Finland,2002,Other fossil,8.45,11.278697277095567,0.91
FIN,Finland,2002,Solar,0.0,0.0,0.0
FIN,Finland,2002,Wind,0.06,0.08008542445274959,0.04
FIN,Finland,2003,Bioenergy,9.38,11.129568106312293,1.71
FIN,Finland,2003,Coal,19.25,22.840531561461795,3.75
FIN,Finland,2003,Gas,13.85,16.433317513051733,1.23
FIN,Finland,2003,Hydro,9.59,11.378737541528238,2.97
FIN,Finland,2003,Nuclear,22.73,26.96962505932606,2.67
FIN,Finland,2003,Other fossil,9.39,11.141433317513053,0.91
FIN,Finland,2003,Solar,0.0,0.0,0.0
FIN,Finland,2003,Wind,0.09,0.10678690080683434,0.05
FIN,Finland,2004,Bioenergy,10.44,12.162162162162161,1.71
FIN,Finland,2004,Coal,16.5,19.221808014911463,3.75
FIN,Finland,2004,Gas,12.75,14.853215284249766,1.23
FIN,Finland,2004,Hydro,15.07,17.55591798695247,3.0
FIN,Finland,2004,Nuclear,22.72,26.467847157502327,2.67
FIN,Finland,2004,Other fossil,8.24,9.599254426840634,0.91
FIN,Finland,2004,Solar,0.0,0.0,0.0
FIN,Finland,2004,Wind,0.12,0.13979496738117425,0.08
FIN,Finland,2005,Bioenergy,9.51,13.477891156462585,1.73
FIN,Finland,2005,Coal,6.5,9.212018140589569,3.75
FIN,Finland,2005,Gas,11.23,15.915532879818596,1.23
FIN,Finland,2005,Hydro,13.78,19.529478458049883,3.04
FIN,Finland,2005,Nuclear,23.27,32.979024943310655,2.67
FIN,Finland,2005,Other fossil,6.1,8.645124716553287,0.91
FIN,Finland,2005,Solar,0.0,0.0,0.0
FIN,Finland,2005,Wind,0.17,0.24092970521541948,0.08
FIN,Finland,2006,Bioenergy,10.81,13.136468586705552,1.74
FIN,Finland,2006,Coal,16.33,19.844452545874343,3.67
FIN,Finland,2006,Gas,12.32,14.971442459594117,1.23
FIN,Finland,2006,Hydro,11.49,13.962814436748086,3.06
FIN,Finland,2006,Nuclear,22.91,27.840563859521204,2.67
FIN,Finland,2006,Other fossil,8.27,10.049823793899622,0.91
FIN,Finland,2006,Solar,0.0,0.0,0.0
FIN,Finland,2006,Wind,0.16,0.19443431765706645,0.09
FIN,Finland,2007,Bioenergy,9.95,12.258223481581865,1.77
FIN,Finland,2007,Coal,13.89,17.112233583836392,3.67
FIN,Finland,2007,Gas,10.56,13.009732659849698,1.23
FIN,Finland,2007,Hydro,14.18,17.469508439078478,3.1
FIN,Finland,2007,Nuclear,23.42,28.85302451644696,2.67
FIN,Finland,2007,Other fossil,8.98,11.063200689910065,0.91
FIN,Finland,2007,Solar,0.0,0.0,0.0
FIN,Finland,2007,Wind,0.19,0.23407662929653814,0.11
FIN,Finland,2008,Bioenergy,10.4,13.445378151260506,1.77
FIN,Finland,2008,Coal,8.5,10.98901098901099,3.67
FIN,Finland,2008,Gas,11.03,14.259857789269553,1.23
FIN,Finland,2008,Hydro,17.11,22.120232708468006,3.01
FIN,Finland,2008,Nuclear,22.96,29.68325791855204,2.72
FIN,Finland,2008,Other fossil,7.09,9.166127989657403,0.91
FIN,Finland,2008,Solar,0.0,0.0,0.01
FIN,Finland,2008,Wind,0.26,0.33613445378151263,0.14
FIN,Finland,2009,Bioenergy,8.73,12.114904246461283,1.67
FIN,Finland,2009,Coal,11.13,15.445462114904245,3.67
FIN,Finland,2009,Gas,9.82,13.627532611712462,1.46
FIN,Finland,2009,Hydro,12.69,17.610324729392172,3.03
FIN,Finland,2009,Nuclear,23.53,32.65334443519289,2.72
FIN,Finland,2009,Other fossil,5.88,8.159866777685263,0.91
FIN,Finland,2009,Solar,0.0,0.0,0.01
FIN,Finland,2009,Wind,0.28,0.38856508465167916,0.15
FIN,Finland,2010,Bioenergy,10.97,13.603670634920636,1.68
FIN,Finland,2010,Coal,14.54,18.03075396825397,3.67
FIN,Finland,2010,Gas,11.26,13.963293650793652,1.46
FIN,Finland,2010,Hydro,12.92,16.021825396825395,3.04
FIN,Finland,2010,Nuclear,22.8,28.273809523809522,2.72
FIN,Finland,2010,Other fossil,7.86,9.74702380952381,0.91
FIN,Finland,2010,Solar,0.0,0.0,0.01
FIN,Finland,2010,Wind,0.29,0.35962301587301587,0.2
FIN,Finland,2011,Bioenergy,11.24,15.292517006802722,1.8
FIN,Finland,2011,Coal,9.78,13.30612244897959,3.67
FIN,Finland,2011,Gas,9.45,12.857142857142856,1.46
FIN,Finland,2011,Hydro,12.45,16.938775510204078,3.08
FIN,Finland,2011,Nuclear,23.19,31.551020408163268,2.72
FIN,Finland,2011,Other fossil,6.9,9.387755102040817,0.91
FIN,Finland,2011,Solar,0.01,0.013605442176870748,0.01
FIN,Finland,2011,Wind,0.48,0.6530612244897959,0.2
FIN,Finland,2012,Bioenergy,11.2,15.906831415992045,1.77
FIN,Finland,2012,Coal,7.1,10.083794915494957,3.67
FIN,Finland,2012,Gas,6.73,9.558301377645222,1.46
FIN,Finland,2012,Hydro,16.86,23.945462292288028,3.08
FIN,Finland,2012,Nuclear,22.99,32.65161198693367,2.73
FIN,Finland,2012,Other fossil,5.03,7.143871609146429,0.91
FIN,Finland,2012,Solar,0.01,0.0142025280499929,0.01
FIN,Finland,2012,Wind,0.49,0.6959238744496521,0.26
FIN,Finland,2013,Bioenergy,12.01,16.85377490878473,1.84
FIN,Finland,2013,Coal,10.69,15.001403311815883,3.59
FIN,Finland,2013,Gas,6.79,9.528487229862474,1.46
FIN,Finland,2013,Hydro,12.84,18.018523715969685,3.11
FIN,Finland,2013,Nuclear,23.61,33.13219197305641,2.75
FIN,Finland,2013,Other fossil,4.54,6.371035644120123,1.23
FIN,Finland,2013,Solar,0.01,0.014033118158854897,0.01
FIN,Finland,2013,Wind,0.77,1.080550098231827,0.45
FIN,Finland,2014,Bioenergy,11.76,17.268722466960355,1.85
FIN,Finland,2014,Coal,7.92,11.629955947136565,2.59
FIN,Finland,2014,Gas,5.52,8.105726872246697,1.46
FIN,Finland,2014,Hydro,13.4,19.676945668135097,3.13
FIN,Finland,2014,Nuclear,23.58,34.62555066079295,2.75
FIN,Finland,2014,Other fossil,4.8,7.048458149779736,1.23
FIN,Finland,2014,Solar,0.01,0.014684287812041119,0.01
FIN,Finland,2014,Wind,1.11,1.6299559471365643,0.63
FIN,Finland,2015,Bioenergy,11.42,16.644803964436672,1.85
FIN,Finland,2015,Coal,5.12,7.462469027838507,2.59
FIN,Finland,2015,Gas,5.2,7.579070106398484,1.46
FIN,Finland,2015,Hydro,16.77,24.44250109313511,3.13
FIN,Finland,2015,Nuclear,23.25,33.88718845649322,2.75
FIN,Finland,2015,Other fossil,4.51,6.5733858038186845,1.23
FIN,Finland,2015,Solar,0.01,0.014575134819997084,0.02
FIN,Finland,2015,Wind,2.33,3.396006413059321,1.0
FIN,Finland,2016,Bioenergy,11.52,16.756363636363638,1.86
FIN,Finland,2016,Coal,6.97,10.138181818181819,2.59
FIN,Finland,2016,Gas,3.74,5.44,1.46
FIN,Finland,2016,Hydro,15.8,22.981818181818184,3.13
FIN,Finland,2016,Nuclear,23.2,33.74545454545454,2.76
FIN,Finland,2016,Other fossil,4.43,6.443636363636364,1.35
FIN,Finland,2016,Solar,0.02,0.02909090909090909,0.04
FIN,Finland,2016,Wind,3.07,4.465454545454546,1.56
FIN,Finland,2017,Bioenergy,11.86,17.56516587677725,2.08
FIN,Finland,2017,Coal,5.86,8.678909952606636,2.13
FIN,Finland,2017,Gas,3.3,4.887440758293839,1.46
FIN,Finland,2017,Hydro,14.77,21.875,3.16
FIN,Finland,2017,Nuclear,22.48,33.29383886255924,2.78
FIN,Finland,2017,Other fossil,4.41,6.531398104265404,1.35
FIN,Finland,2017,Solar,0.05,0.0740521327014218,0.08
FIN,Finland,2017,Wind,4.79,7.094194312796209,2.04
FIN,Finland,2018,Bioenergy,12.91,18.38245763918553,2.09
FIN,Finland,2018,Coal,5.79,8.244340025630072,2.13
FIN,Finland,2018,Gas,4.2,5.98035027765912,1.49
FIN,Finland,2018,Hydro,13.3,18.93777587925388,3.15
FIN,Finland,2018,Nuclear,22.79,32.45051972091698,2.78
FIN,Finland,2018,Other fossil,5.31,7.560871422469029,1.47
FIN,Finland,2018,Solar,0.09,0.12815036309269542,0.13
FIN,Finland,2018,Wind,5.84,8.315534671792681,2.04
FIN,Finland,2019,Bioenergy,13.29,19.370354175776125,2.07
FIN,Finland,2019,Coal,4.36,6.354758781518729,1.99
FIN,Finland,2019,Gas,3.85,5.6114269056988775,1.49
FIN,Finland,2019,Hydro,12.42,18.10231744643638,3.16
FIN,Finland,2019,Nuclear,23.87,34.79084681533304,2.79
FIN,Finland,2019,Other fossil,4.65,6.777437691298645,1.47
FIN,Finland,2019,Solar,0.15,0.21862702229995626,0.21
FIN,Finland,2019,Wind,6.02,8.774231161638244,2.28
FIN,Finland,2020,Bioenergy,11.57,16.709994222992492,2.53
FIN,Finland,2020,Coal,2.44,3.5239745811669554,1.59
FIN,Finland,2020,Gas,3.99,5.762564991334489,1.49
FIN,Finland,2020,Hydro,15.88,22.93471981513576,3.16
FIN,Finland,2020,Nuclear,23.29,33.636626227614094,2.79
FIN,Finland,2020,Other fossil,3.59,5.184864240323512,1.47
FIN,Finland,2020,Solar,0.22,0.31773541305603703,0.3
FIN,Finland,2020,Wind,8.26,11.929520508376662,2.59
FIN,Finland,2021,Bioenergy,13.58,18.83233948134794,2.49
FIN,Finland,2021,Coal,2.67,3.702676466509499,1.59
FIN,Finland,2021,Gas,3.83,5.311329912633476,1.49
FIN,Finland,2021,Hydro,15.79,21.897101650256552,3.17
FIN,Finland,2021,Nuclear,23.6,32.727777007349886,2.79
FIN,Finland,2021,Other fossil,3.83,5.311329912633476,1.47
FIN,Finland,2021,Solar,0.3,0.4160310636527527,0.4
FIN,Finland,2021,Wind,8.51,11.80141450561642,3.26
FIN,Finland,2022,Bioenergy,12.76,17.68047665234862,3.25
FIN,Finland,2022,Coal,3.44,4.766523486213107,1.59
FIN,Finland,2022,Gas,0.96,1.330192600803658,1.43
FIN,Finland,2022,Hydro,13.49,18.691977275876404,3.17
FIN,Finland,2022,Nuclear,25.34,35.11154219204656,2.79
FIN,Finland,2022,Other fossil,3.77,5.223777192739365,1.47
FIN,Finland,2022,Solar,0.39,0.540390744076486,0.65
FIN,Finland,2022,Wind,12.02,16.6551198558958,5.68
FIN,Finland,2023,Bioenergy,11.34,13.910696761530913,3.57
FIN,Finland,2023,Coal,1.56,1.9136408243375862,1.37
FIN,Finland,2023,Gas,0.66,0.8096172718351325,1.43
FIN,Finland,2023,Hydro,15.2,18.645731108930324,3.17
FIN,Finland,2023,Nuclear,34.31,42.087831207065754,4.39
FIN,Finland,2023,Other fossil,2.69,3.2998037291462214,1.47
FIN,Finland,2023,Solar,0.72,0.8832188420019628,0.99
FIN,Finland,2023,Wind,15.04,18.449460255152108,6.95
FIN,Finland,2024,Bioenergy,10.39,12.586311326468808,3.65
FIN,Finland,2024,Coal,0.83,1.005451241671714,1.16
FIN,Finland,2024,Gas,0.82,0.9933373712901271,1.43
FIN,Finland,2024,Hydro,14.3,17.322834645669293,3.21
FIN,Finland,2024,Nuclear,32.6,39.491217443973355,4.37
FIN,Finland,2024,Other fossil,2.19,2.652937613567535,1.47
FIN,Finland,2024,Solar,0.94,1.1387038158691702,1.22
FIN,Finland,2024,Wind,20.48,24.80920654149001,8.36
FIN,Finland,2025,Bioenergy,10.34,12.563791008505468,3.66
FIN,Finland,2025,Coal,0.16,0.19441069258809235,0.9
FIN,Finland,2025,Gas,0.95,1.1543134872417984,1.43
FIN,Finland,2025,Hydro,12.44,15.11543134872418,3.22
FIN,Finland,2025,Nuclear,32.82,39.878493317132445,4.37
FIN,Finland,2025,Other fossil,1.9,2.3086269744835968,1.47
FIN,Finland,2025,Solar,0.98,1.1907654921020656,1.57
FIN,Finland,2025,Wind,22.58,27.43620899149453,9.38
FRA,France,2000,Bioenergy,2.48,0.46567522908216913,0.22
FRA,France,2000,Coal,27.0,5.069851284362326,8.4
FRA,France,2000,Gas,11.51,2.16125882529668,25.27
FRA,France,2000,Hydro,64.78,12.163887637073758,23.3
FRA,France,2000,Nuclear,415.16,77.95553552651346,63.18
FRA,France,2000,Other fossil,11.06,2.076761303890642,1.23
FRA,France,2000,Solar,0.01,0.0018777226979119726,0.01
FRA,France,2000,Wind,0.05,0.009388613489559862,0.04
FRA,France,2001,Bioenergy,2.85,0.5252488020641356,0.22
FRA,France,2001,Coal,20.48,3.77441946185035,8.4
FRA,France,2001,Gas,15.15,2.7921120530777737,26.17
FRA,France,2001,Hydro,72.62,13.38370807224475,23.32
FRA,France,2001,Nuclear,421.08,77.60412827128638,63.18
FRA,France,2001,Other fossil,9.8,1.806118687799484,1.26
FRA,France,2001,Solar,0.01,0.0018429782528566162,0.01
FRA,France,2001,Wind,0.13,0.02395871728713601,0.07
FRA,France,2002,Bioenergy,3.04,0.5514839271460706,0.26
FRA,France,2002,Coal,23.66,4.2921413540381685,8.4
FRA,France,2002,Gas,18.37,3.3324867571293812,26.91
FRA,France,2002,Hydro,58.88,10.681372904723895,23.42
FRA,France,2002,Nuclear,436.76,79.23227632247297,63.27
FRA,France,2002,Other fossil,9.76,1.7705536608373849,1.26
FRA,France,2002,Solar,0.01,0.0018140918656120747,0.01
FRA,France,2002,Wind,0.27,0.04898048037152602,0.14
FRA,France,2003,Bioenergy,3.23,0.5776831863788386,0.26
FRA,France,2003,Coal,26.26,4.6965821901883285,8.4
FRA,France,2003,Gas,19.37,3.464310625435945,26.51
FRA,France,2003,Hydro,57.35,10.257006420689285,23.43
FRA,France,2003,Nuclear,441.07,78.88505356536048,63.36
FRA,France,2003,Other fossil,10.96,1.9601881494464617,1.26
FRA,France,2003,Solar,0.01,0.0017884928370861875,0.01
FRA,France,2003,Wind,0.39,0.06975122064636131,0.22
FRA,France,2004,Bioenergy,3.31,0.5844958502560481,0.28
FRA,France,2004,Coal,24.37,4.303372770616281,8.45
FRA,France,2004,Gas,21.05,3.7171110718700344,26.17
FRA,France,2004,Hydro,58.04,10.248984637118136,23.32
FRA,France,2004,Nuclear,448.24,79.15239272470423,63.36
FRA,France,2004,Other fossil,10.22,1.804697156983931,1.3
FRA,France,2004,Solar,0.01,0.001765848490199541,0.01
FRA,France,2004,Wind,0.59,0.10418506092177292,0.36
FRA,France,2005,Bioenergy,3.39,0.5956355202586359,0.29
FRA,France,2005,Coal,27.51,4.833608602452824,7.72
FRA,France,2005,Gas,23.07,4.053484204237973,25.45
FRA,France,2005,Hydro,50.14,8.809783181642478,23.33
FRA,France,2005,Nuclear,451.53,79.33548863197105,63.26
FRA,France,2005,Other fossil,12.05,2.1172295041641775,2.11
FRA,France,2005,Solar,0.01,0.0017570369329163301,0.01
FRA,France,2005,Wind,0.96,0.16867554555996767,0.69
FRA,France,2006,Bioenergy,3.38,0.5958046888771373,0.3
FRA,France,2006,Coal,22.89,4.034902168164992,7.53
FRA,France,2006,Gas,21.76,3.8357130266173107,24.64
FRA,France,2006,Hydro,54.88,9.673893883306892,23.34
FRA,France,2006,Nuclear,450.19,79.35660144544333,63.26
FRA,France,2006,Other fossil,11.55,2.0359598096245377,2.11
FRA,France,2006,Solar,0.01,0.0017627357659086907,0.01
FRA,France,2006,Wind,2.18,0.3842763969680945,1.41
FRA,France,2007,Bioenergy,3.75,0.6674498077744553,0.35
FRA,France,2007,Coal,24.45,4.3517727466894485,7.53
FRA,France,2007,Gas,21.99,3.9139256727894054,24.37
FRA,France,2007,Hydro,55.99,9.965470596611134,23.35
FRA,France,2007,Nuclear,439.73,78.26605439270968,63.26
FRA,France,2007,Other fossil,11.37,2.023707817172148,2.23
FRA,France,2007,Solar,0.02,0.003559732308130428,0.03
FRA,France,2007,Wind,4.07,0.7244055247045422,2.22
FRA,France,2008,Bioenergy,3.97,0.7002010652933084,0.38
FRA,France,2008,Coal,23.06,4.067162862887579,7.53
FRA,France,2008,Gas,21.88,3.8590426470069485,24.23
FRA,France,2008,Hydro,62.16,10.963349677237291,23.31
FRA,France,2008,Nuclear,439.45,77.50714310910438,63.26
FRA,France,2008,Other fossil,10.26,1.8095876397756534,2.68
FRA,France,2008,Solar,0.04,0.00705492257222477,0.08
FRA,France,2008,Wind,5.69,1.0035627358989736,3.4
