country_code,country_name,year,investment_pct_gdp
FRA,France,2004,20.8372793779546
FRA,France,2005,21.2552645424979
FRA,France,2006,21.8977868505057
FRA,France,2007,22.5857089020594
FRA,France,2008,22.9330135074895
FRA,France,2009,21.4495235712121
FRA,France,2010,21.4821676799635
FRA,France,2011,21.6992927837053
FRA,France,2012,21.6559249264002
FRA,France,2013,21.2695637926893
FRA,France,2014,20.9583861621479
FRA,France,2015,20.5598696757557
FRA,France,2016,20.9212601092418
FRA,France,2017,21.4204336075644
FRA,France,2018,21.8753900672966
FRA,France,2019,22.4160955392444
FRA,France,2020,22.4362308511816
FRA,France,2021,23.4832287343303
FRA,France,2022,23.4857708214613
FRA,France,2023,22.8344674932245
FRA,France,2024,22.096846539157
FRA,France,2025,22.0193072027382
GBR,United Kingdom,2000,18.2268711999631
GBR,United Kingdom,2001,18.1067705481417
GBR,United Kingdom,2002,18.1258715971091
GBR,United Kingdom,2003,17.8654766487499
GBR,United Kingdom,2004,17.7987601938902
GBR,United Kingdom,2005,18.1300681489885
GBR,United Kingdom,2006,18.3547575232734
GBR,United Kingdom,2007,18.8197810313528
GBR,United Kingdom,2008,18.4126120244636
GBR,United Kingdom,2009,16.988851517085
GBR,United Kingdom,2010,16.5928041098154
GBR,United Kingdom,2011,16.1811317139187
GBR,United Kingdom,2012,16.2721553248286
GBR,United Kingdom,2013,16.5945808776841
GBR,United Kingdom,2014,17.1780619988843
GBR,United Kingdom,2015,17.9499547721596
GBR,United Kingdom,2016,18.568952315869
GBR,United Kingdom,2017,18.9676629369709
GBR,United Kingdom,2018,18.6901207841924
GBR,United Kingdom,2019,18.8313068890229
GBR,United Kingdom,2020,18.2216480289167
GBR,United Kingdom,2021,18.5366124585172
GBR,United Kingdom,2022,19.0026614241506
GBR,United Kingdom,2023,18.897529362349
GBR,United Kingdom,2024,18.6685960371358
GBR,United Kingdom,2025,18.8835936906326
ISR,Israel,2000,24.1665435899124
ISR,Israel,2001,23.6885036625679
ISR,Israel,2002,23.4357660661384
ISR,Israel,2003,22.3136161600654
ISR,Israel,2004,21.6904075117493
ISR,Israel,2005,22.1652915670165
ISR,Israel,2006,22.5447696190471
ISR,Israel,2007,23.3123374643329
ISR,Israel,2008,22.8330012672623
ISR,Israel,2009,21.4323482092264
ISR,Israel,2010,21.5231739591304
ISR,Israel,2011,22.8284500849861
ISR,Israel,2012,23.5343579861255
ISR,Israel,2013,22.6695242954447
ISR,Israel,2014,22.0146337792962
ISR,Israel,2015,21.2984532551467
ISR,Israel,2016,22.6022494135711
ISR,Israel,2017,22.288052634627
ISR,Israel,2018,23.4868048381642
ISR,Israel,2019,23.1324217345266
ISR,Israel,2020,23.023296021829
ISR,Israel,2021,24.0387387739122
ISR,Israel,2022,25.2727495347158
ISR,Israel,2023,24.6559402485171
ISR,Israel,2024,23.0668461645279
ISR,Israel,2025,23.8045340836767
ITA,Italy,2000,21.2257586739508
ITA,Italy,2001,21.191892455513
ITA,Italy,2002,21.81208675062
ITA,Italy,2003,21.2842346571997
ITA,Italy,2004,21.3598020854476
ITA,Italy,2005,21.6734394073244
ITA,Italy,2006,21.9242418666958
ITA,Italy,2007,21.9944755997434
ITA,Italy,2008,21.562045770846
ITA,Italy,2009,20.3159597572588
ITA,Italy,2010,20.2386645229593
ITA,Italy,2011,19.9088467204091
ITA,Italy,2012,18.4823918939236
ITA,Italy,2013,17.3118980803026
ITA,Italy,2014,16.8397294480548
ITA,Italy,2015,17.0809179970368
ITA,Italy,2016,17.2934651927051
ITA,Italy,2017,17.5794629155864
ITA,Italy,2018,17.9722011780771
ITA,Italy,2019,18.1291790303995
ITA,Italy,2020,18.2018164062184
ITA,Italy,2021,20.7705217357607
ITA,Italy,2022,21.7757352760856
ITA,Italy,2023,22.6536678849797
ITA,Italy,2024,21.5129467738695
ITA,Italy,2025,21.8347372224523
JPN,Japan,2000,29.7197544032442
JPN,Japan,2001,28.980356724435
JPN,Japan,2002,27.5513213226074
JPN,Japan,2003,26.8419714536719
JPN,Japan,2004,26.3655086721928
JPN,Japan,2005,26.8812203983288
JPN,Japan,2006,27.0500919406696
JPN,Japan,2007,26.4579409373725
JPN,Japan,2008,26.38694574012
JPN,Japan,2009,24.6839915836557
JPN,Japan,2010,23.5635108507554
JPN,Japan,2011,24.26348220664
JPN,Japan,2012,24.7607776450496
JPN,Japan,2013,25.5195914592327
JPN,Japan,2014,26.4013974596737
JPN,Japan,2015,26.3727057954144
JPN,Japan,2016,26.1283959979179
JPN,Japan,2017,26.4202937788324
JPN,Japan,2018,26.7334207731306
JPN,Japan,2019,27.1778545672026
JPN,Japan,2020,27.1366986094286
JPN,Japan,2021,27.0778849895601
JPN,Japan,2022,27.8346611372941
JPN,Japan,2023,27.8476964708059
JPN,Japan,2024,27.8136184893082
KOR,South Korea,2000,31.4951209990461
KOR,South Korea,2001,30.5058350146188
KOR,South Korea,2002,30.187571612987
KOR,South Korea,2003,31.0719624895722
KOR,South Korea,2004,30.9148949506372
KOR,South Korea,2005,30.4585673582197
KOR,South Korea,2006,30.5042866575012
KOR,South Korea,2007,30.0691213268305
KOR,South Korea,2008,30.8917515930741
KOR,South Korea,2009,30.8870549838266
KOR,South Korea,2010,30.4627998691082
KOR,South Korea,2011,30.579957304265
KOR,South Korea,2012,29.8554284944494
KOR,South Korea,2013,29.2348610530955
KOR,South Korea,2014,29.1925808527488
KOR,South Korea,2015,29.1800840544677
KOR,South Korea,2016,29.8662168895967
KOR,South Korea,2017,31.6985138146943
KOR,South Korea,2018,30.4949863588202
KOR,South Korea,2019,30.112526532099
KOR,South Korea,2020,31.0409083655236
KOR,South Korea,2021,31.4877644393711
KOR,South Korea,2022,31.9338930962313
KOR,South Korea,2023,31.4470154989809
KOR,South Korea,2024,30.029371211707
KOR,South Korea,2025,28.3299339709431
NLD,Netherlands,2000,22.5278698603024
NLD,Netherlands,2001,22.0921396195394
NLD,Netherlands,2002,21.0144740217259
NLD,Netherlands,2003,20.5161768961412
NLD,Netherlands,2004,20.1789782400536
NLD,Netherlands,2005,20.3123361573035
NLD,Netherlands,2006,20.9095675502686
NLD,Netherlands,2007,23.1038497049496
NLD,Netherlands,2008,21.931094627813
NLD,Netherlands,2009,21.0824646565308
NLD,Netherlands,2010,19.4400813658009
NLD,Netherlands,2011,19.9314647728018
NLD,Netherlands,2012,18.5904058143633
NLD,Netherlands,2013,18.1992196127512
NLD,Netherlands,2014,17.3898179706967
NLD,Netherlands,2015,21.8068437801695
NLD,Netherlands,2016,19.2941993265526
NLD,Netherlands,2017,19.7582508613445
NLD,Netherlands,2018,19.9510208021868
NLD,Netherlands,2019,20.9075559765573
NLD,Netherlands,2020,21.2739585259834
NLD,Netherlands,2021,20.6858841343727
NLD,Netherlands,2022,20.4686965446459
NLD,Netherlands,2023,20.3464703994637
NLD,Netherlands,2024,19.8576425513779
NLD,Netherlands,2025,19.7973136813689
NOR,Norway,2000,19.9599671320299
NOR,Norway,2001,19.7037180356184
NOR,Norway,2002,19.6600019875426
NOR,Norway,2003,19.0231893167687
NOR,Norway,2004,20.0406973270322
NOR,Norway,2005,20.4354171297898
NOR,Norway,2006,21.1875351339448
NOR,Norway,2007,23.9770054742098
NOR,Norway,2008,23.2252987883204
NOR,Norway,2009,23.669232658255
NOR,Norway,2010,20.9699003695918
NOR,Norway,2011,21.8472759962246
NOR,Norway,2012,22.7232401536009
NOR,Norway,2013,23.7559784412139
NOR,Norway,2014,24.1699804281443
NOR,Norway,2015,24.1580247738902
NOR,Norway,2016,25.7894648566617
NOR,Norway,2017,25.034333727907
NOR,Norway,2018,24.4480305895897
NOR,Norway,2019,27.4902065300514
NOR,Norway,2020,28.3841303658064
NOR,Norway,2021,23.9952353287384
NOR,Norway,2022,19.4013346172348
NOR,Norway,2023,22.5789042204717
NOR,Norway,2024,22.9488999507844
NOR,Norway,2025,23.3787838586296
NZL,New Zealand,2000,20.8504743864685
NZL,New Zealand,2001,21.4867300640189
NZL,New Zealand,2002,21.9372544958241
NZL,New Zealand,2003,23.257117548546
NZL,New Zealand,2004,24.2179361926513
NZL,New Zealand,2005,24.7457606314097
NZL,New Zealand,2006,23.913397362852
NZL,New Zealand,2007,23.9129386681523
NZL,New Zealand,2008,22.8770392064939
NZL,New Zealand,2009,20.3634011223437
NZL,New Zealand,2010,19.9528098265442
NZL,New Zealand,2011,20.0739083742502
NZL,New Zealand,2012,20.9523503518298
NZL,New Zealand,2013,21.4415172781075
NZL,New Zealand,2014,22.6149734161941
NZL,New Zealand,2015,22.9997768722182
NZL,New Zealand,2016,22.744635785984
NZL,New Zealand,2017,23.1159512515608
NZL,New Zealand,2018,23.6866787146363
NZL,New Zealand,2019,23.673560247464
NZL,New Zealand,2020,23.3802200341086
NZL,New Zealand,2021,24.7318991879619
NZL,New Zealand,2022,25.5413739434671
NZL,New Zealand,2023,24.8475993149454
NZL,New Zealand,2024,23.3735424950356
SWE,Sweden,2000,21.7434172971739
SWE,Sweden,2001,22.1805552893982
SWE,Sweden,2002,21.6669413046726
SWE,Sweden,2003,21.0990556783309
SWE,Sweden,2004,21.3471687403972
SWE,Sweden,2005,21.5097260897802
SWE,Sweden,2006,22.5576014619411
SWE,Sweden,2007,23.5097905127659
SWE,Sweden,2008,23.9954149226696
SWE,Sweden,2009,22.0664924860152
SWE,Sweden,2010,22.0467665339345
SWE,Sweden,2011,22.4066937719191
SWE,Sweden,2012,22.2577020508821
SWE,Sweden,2013,21.96568388342
SWE,Sweden,2014,22.6931835326185
SWE,Sweden,2015,23.2410511527473
SWE,Sweden,2016,23.8714205355535
SWE,Sweden,2017,24.5812672645971
SWE,Sweden,2018,24.6138158333991
SWE,Sweden,2019,23.8411457244241
SWE,Sweden,2020,24.5326066682559
SWE,Sweden,2021,25.1158043176516
SWE,Sweden,2022,25.590797768041
SWE,Sweden,2023,25.4119400890775
SWE,Sweden,2024,25.1020245960477
SWE,Sweden,2025,25.2280085399797
USA,United States,2000,23.1462794870174
USA,United States,2001,22.5385088106337
USA,United States,2002,21.5399006030501
USA,United States,2003,21.6226056064488
USA,United States,2004,22.1277370028278
USA,United States,2005,22.934640837162
USA,United States,2006,23.038173633353
USA,United States,2007,22.3230143949646
USA,United States,2008,21.235472613082
USA,United States,2009,18.8101353585392
USA,United States,2010,18.3139365475553
USA,United States,2011,18.7369821481549
USA,United States,2012,19.5126052281381
USA,United States,2013,19.7544258132209
USA,United States,2014,20.4196434625853
USA,United States,2015,20.6492816432713
USA,United States,2016,20.6802020301822
USA,United States,2017,20.9891678107732
USA,United States,2018,21.2959968660736
USA,United States,2019,21.331113461469
USA,United States,2020,21.5802777048872
USA,United States,2021,21.2931408187217
USA,United States,2022,21.3312121991138
USA,United States,2023,21.3770252086573
USA,United States,2024,21.3498335194267
